Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Total Price,DayOfWeek Num,DayOfWeek Name,IsWeekend,Flag For Review
489461,21232,Strawberry ceramic trinket box,48,2009-12-01 10:49:00,1.25,17865.0,United Kingdom,60.0,1,Tuesday,False,False
489461,85071A,Blue charlie+lola personal doorsign,6,2009-12-01 10:49:00,2.95,17865.0,United Kingdom,17.700000000000003,1,Tuesday,False,False
489461,85071B,Red charlie+lola personal doorsign,6,2009-12-01 10:49:00,2.95,17865.0,United Kingdom,17.700000000000003,1,Tuesday,False,False
489461,21161,Keep out boys door hanger,12,2009-12-01 10:49:00,1.45,17865.0,United Kingdom,17.4,1,Tuesday,False,False
489461,21162,Toxic area  door hanger,12,2009-12-01 10:49:00,1.45,17865.0,United Kingdom,17.4,1,Tuesday,False,False
489461,21248,Door hanger  mum + dads room,12,2009-12-01 10:49:00,1.45,17865.0,United Kingdom,17.4,1,Tuesday,False,False
489461,21159,Moody boy  door hanger,12,2009-12-01 10:49:00,1.45,17865.0,United Kingdom,17.4,1,Tuesday,False,False
489461,82582,Area patrolled metal sign,12,2009-12-01 10:49:00,2.1,17865.0,United Kingdom,25.200000000000003,1,Tuesday,False,False
489461,21181,Please one person  metal sign,6,2009-12-01 10:49:00,2.1,17865.0,United Kingdom,12.600000000000001,1,Tuesday,False,False
489461,85150,Ladies & gentlemen metal sign,6,2009-12-01 10:49:00,2.55,17865.0,United Kingdom,15.299999999999999,1,Tuesday,False,False
489461,82494L,Wooden frame antique white,6,2009-12-01 10:49:00,2.95,17865.0,United Kingdom,17.700000000000003,1,Tuesday,False,False
489461,82486,Wood s/3 cabinet ant white finish,2,2009-12-01 10:49:00,7.95,17865.0,United Kingdom,15.9,1,Tuesday,False,False
489461,82483,Wood 2 drawer cabinet white finish,3,2009-12-01 10:49:00,5.95,17865.0,United Kingdom,17.85,1,Tuesday,False,False
489462,90200D,Pink sweetheart bracelet,3,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75,1,Tuesday,False,False
489462,90200E,Green sweetheart bracelet,3,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75,1,Tuesday,False,False
489461,21212,Pack of 72 retro spot cake cases,24,2009-12-01 10:49:00,0.55,17865.0,United Kingdom,13.200000000000001,1,Tuesday,False,False
489461,84991,60 teatime fairy cake cases,24,2009-12-01 10:49:00,0.55,17865.0,United Kingdom,13.200000000000001,1,Tuesday,False,False
489461,22180,Retro spot lamp,2,2009-12-01 10:49:00,9.95,17865.0,United Kingdom,19.9,1,Tuesday,False,False
489461,72756,Fairy cake candles,27,2009-12-01 10:49:00,1.49,17865.0,United Kingdom,40.23,1,Tuesday,False,False
489461,22063,Ceramic bowl with strawberry design,6,2009-12-01 10:49:00,2.95,17865.0,United Kingdom,17.700000000000003,1,Tuesday,False,False
489461,37450,Ceramic cake bowl + hanging cakes,6,2009-12-01 10:49:00,2.95,17865.0,United Kingdom,17.700000000000003,1,Tuesday,False,False
489462,90200A,Purple sweetheart bracelet,3,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75,1,Tuesday,False,False
489462,90200C,Blue sweetheart bracelet,3,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75,1,Tuesday,False,False
489462,90200B,Black sweetheart bracelet,3,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75,1,Tuesday,False,False
489462,90185C,Black diamante expandable ring,3,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75,1,Tuesday,False,False
489462,90185B,Amethyst diamante expandable ring,3,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75,1,Tuesday,False,False
489462,90003C,Midnight blue pair heart hair slide,3,2009-12-01 10:49:00,3.75,17592.0,United Kingdom,11.25,1,Tuesday,False,False
489462,90003D,Crystal pair heart hair slides,3,2009-12-01 10:49:00,3.75,17592.0,United Kingdom,11.25,1,Tuesday,False,False
489462,90003B,Rose colour pair heart hair slides,3,2009-12-01 10:49:00,3.75,17592.0,United Kingdom,11.25,1,Tuesday,False,False
489462,90209C,Pink enamel+glass hair comb,3,2009-12-01 10:49:00,2.1,17592.0,United Kingdom,6.300000000000001,1,Tuesday,False,False
489462,90209A,Purple enamel+glass hair comb,3,2009-12-01 10:49:00,2.1,17592.0,United Kingdom,6.300000000000001,1,Tuesday,False,False
489462,90082D,Diamante bow brooch black colour,2,2009-12-01 10:49:00,6.35,17592.0,United Kingdom,12.7,1,Tuesday,False,False
489465,21707,"Folding umbrella , black/blue  spot",12,2009-12-01 10:52:00,4.95,13767.0,United Kingdom,59.400000000000006,1,Tuesday,False,False
489465,21710,Folding umbrella  pink/white  spot,12,2009-12-01 10:52:00,4.95,13767.0,United Kingdom,59.400000000000006,1,Tuesday,False,False
489465,21708,Folding umbrella  cream/multi  spot,12,2009-12-01 10:52:00,4.95,13767.0,United Kingdom,59.400000000000006,1,Tuesday,False,False
489465,21706,"Folding umbrella , red/white spot",12,2009-12-01 10:52:00,4.95,13767.0,United Kingdom,59.400000000000006,1,Tuesday,False,False
489465,21711,Folding umbrella  white/red  spot,12,2009-12-01 10:52:00,4.95,13767.0,United Kingdom,59.400000000000006,1,Tuesday,False,False
489465,20747,Piccadilly tea set,4,2009-12-01 10:52:00,14.95,13767.0,United Kingdom,59.8,1,Tuesday,False,False
489465,22125,Union jack hot water bottle,12,2009-12-01 10:52:00,5.95,13767.0,United Kingdom,71.4,1,Tuesday,False,False
489465,85123A,White hanging heart t-light holder,64,2009-12-01 10:52:00,2.55,13767.0,United Kingdom,163.2,1,Tuesday,False,False
489465,21733,Red hanging heart t-light holder,20,2009-12-01 10:52:00,2.95,13767.0,United Kingdom,59.0,1,Tuesday,False,False
489465,20752,Retro blue spotty washing up gloves,8,2009-12-01 10:52:00,2.1,13767.0,United Kingdom,16.8,1,Tuesday,False,False
489465,20753,Retro pink spot washing up gloves,8,2009-12-01 10:52:00,2.1,13767.0,United Kingdom,16.8,1,Tuesday,False,False
489465,20754,Retro red spotty washing up gloves,8,2009-12-01 10:52:00,2.1,13767.0,United Kingdom,16.8,1,Tuesday,False,False
489465,20751,Funky washing up gloves assorted,12,2009-12-01 10:52:00,2.1,13767.0,United Kingdom,25.200000000000003,1,Tuesday,False,False
489465,48185,Door mat fairy cake,4,2009-12-01 10:52:00,6.75,13767.0,United Kingdom,27.0,1,Tuesday,False,False
489465,22114,Hot water bottle tea and sympathy,12,2009-12-01 10:52:00,3.95,13767.0,United Kingdom,47.400000000000006,1,Tuesday,False,False
489465,21481,Fawn blue hot water bottle,8,2009-12-01 10:52:00,2.95,13767.0,United Kingdom,23.6,1,Tuesday,False,False
489465,85042,Antique lily fairy lights,24,2009-12-01 10:52:00,4.25,13767.0,United Kingdom,102.0,1,Tuesday,False,False
489465,72760B,Vintage cream 3 basket cake stand,4,2009-12-01 10:52:00,9.95,13767.0,United Kingdom,39.8,1,Tuesday,False,False
489465,84879,Assorted colour bird ornament,160,2009-12-01 10:52:00,1.45,13767.0,United Kingdom,232.0,1,Tuesday,False,False
489488,84031B,Charlie lola blue hot water bottle,1,2009-12-01 10:59:00,4.65,17238.0,United Kingdom,4.65,1,Tuesday,False,False
489488,84032A,Charlie+lola pink hot water bottle,1,2009-12-01 10:59:00,2.95,17238.0,United Kingdom,2.95,1,Tuesday,False,False
489488,84032B,Charlie + lola red hot water bottle,1,2009-12-01 10:59:00,2.95,17238.0,United Kingdom,2.95,1,Tuesday,False,False
489488,22125,Union jack hot water bottle,2,2009-12-01 10:59:00,5.95,17238.0,United Kingdom,11.9,1,Tuesday,False,False
489488,21482,Mushroom blue hot water bottle,2,2009-12-01 10:59:00,2.95,17238.0,United Kingdom,5.9,1,Tuesday,False,False
489488,21484,Chick grey hot water bottle,3,2009-12-01 10:59:00,3.45,17238.0,United Kingdom,10.350000000000001,1,Tuesday,False,False
489488,20967,Grey floral feltcraft shoulder bag,1,2009-12-01 10:59:00,3.75,17238.0,United Kingdom,3.75,1,Tuesday,False,False
489488,20970,Pink floral feltcraft shoulder bag,2,2009-12-01 10:59:00,3.75,17238.0,United Kingdom,7.5,1,Tuesday,False,False
489488,21100,Charlie and lola charlotte bag,2,2009-12-01 10:59:00,1.65,17238.0,United Kingdom,3.3,1,Tuesday,False,False
489488,84582,Pink crochet cat with scarf,2,2009-12-01 10:59:00,4.25,17238.0,United Kingdom,8.5,1,Tuesday,False,False
489488,20972,Pink cream felt craft trinket box,3,2009-12-01 10:59:00,1.25,17238.0,United Kingdom,3.75,1,Tuesday,False,False
489488,20971,Pink blue felt craft trinket box,1,2009-12-01 10:59:00,1.25,17238.0,United Kingdom,1.25,1,Tuesday,False,False
489488,84327A,Pink jumper larry the lamb,2,2009-12-01 10:59:00,2.1,17238.0,United Kingdom,4.2,1,Tuesday,False,False
489488,21490,Set of three 50's gift wraps,3,2009-12-01 10:59:00,1.95,17238.0,United Kingdom,5.85,1,Tuesday,False,False
489488,21063,Party invites jazz hearts,4,2009-12-01 10:59:00,0.85,17238.0,United Kingdom,3.4,1,Tuesday,False,False
489488,21058,Party invites woodland,3,2009-12-01 10:59:00,0.85,17238.0,United Kingdom,2.55,1,Tuesday,False,False
489488,22086,Paper chain kit 50's christmas,5,2009-12-01 10:59:00,2.95,17238.0,United Kingdom,14.75,1,Tuesday,False,False
489488,84997D,Pink 3 piece mini dots cutlery set,4,2009-12-01 10:59:00,3.75,17238.0,United Kingdom,15.0,1,Tuesday,False,False
489488,84997C,Blue 3 piece mini dots cutlery set,4,2009-12-01 10:59:00,3.75,17238.0,United Kingdom,15.0,1,Tuesday,False,False
489488,22301,Coffee mug cat + bird design,2,2009-12-01 10:59:00,2.55,17238.0,United Kingdom,5.1,1,Tuesday,False,False
489488,22300,Coffee mug dog + ball design,3,2009-12-01 10:59:00,2.55,17238.0,United Kingdom,7.6499999999999995,1,Tuesday,False,False
489488,21493,Vintage design gift tags,6,2009-12-01 10:59:00,0.85,17238.0,United Kingdom,5.1,1,Tuesday,False,False
489488,21231,Sweetheart ceramic trinket box,4,2009-12-01 10:59:00,1.25,17238.0,United Kingdom,5.0,1,Tuesday,False,False
489488,20870,Opulent velvet candle in box,6,2009-12-01 10:59:00,2.1,17238.0,United Kingdom,12.600000000000001,1,Tuesday,False,False
489488,90121B,Vintage rose bead bracelet blue,4,2009-12-01 10:59:00,4.25,17238.0,United Kingdom,17.0,1,Tuesday,False,False
489488,90175A,White glass chunky charm bracelet,2,2009-12-01 10:59:00,8.95,17238.0,United Kingdom,17.9,1,Tuesday,False,False
489488,90195B,Black gemstone bracelet,2,2009-12-01 10:59:00,8.95,17238.0,United Kingdom,17.9,1,Tuesday,False,False
489488,90062,Carnival bracelet,2,2009-12-01 10:59:00,12.75,17238.0,United Kingdom,25.5,1,Tuesday,False,False
489488,21930,Jumbo storage bag skulls,2,2009-12-01 10:59:00,1.95,17238.0,United Kingdom,3.9,1,Tuesday,False,False
489505,21472,Ladybird + bee raffia food cover,6,2009-12-01 11:17:00,3.75,15712.0,United Kingdom,22.5,1,Tuesday,False,False
489505,85099B,Jumbo bag red white spotty,10,2009-12-01 11:17:00,1.95,15712.0,United Kingdom,19.5,1,Tuesday,False,False
489505,48185,Door mat fairy cake,10,2009-12-01 11:17:00,5.95,15712.0,United Kingdom,59.5,1,Tuesday,False,False
489505,47566B,Tea time party bunting,5,2009-12-01 11:17:00,4.65,15712.0,United Kingdom,23.25,1,Tuesday,False,False
489505,21929,Jumbo bag pink vintage paisley,10,2009-12-01 11:17:00,1.95,15712.0,United Kingdom,19.5,1,Tuesday,False,False
489505,22139,Retro spot tea set ceramic 11 pc,6,2009-12-01 11:17:00,4.95,15712.0,United Kingdom,29.700000000000003,1,Tuesday,False,False
489505,22086,Paper chain kit 50's christmas,6,2009-12-01 11:17:00,2.95,15712.0,United Kingdom,17.700000000000003,1,Tuesday,False,False
489505,22275,Weekend bag vintage rose paisley,4,2009-12-01 11:17:00,8.5,15712.0,United Kingdom,34.0,1,Tuesday,False,False
489505,22138,Baking set 9 piece retrospot,3,2009-12-01 11:17:00,4.95,15712.0,United Kingdom,14.850000000000001,1,Tuesday,False,False
489505,21479,White skull hot water bottle,4,2009-12-01 11:17:00,3.75,15712.0,United Kingdom,15.0,1,Tuesday,False,False
489514,21791,Vintage heads and tails card game,72,2009-12-01 11:21:00,1.06,15311.0,United Kingdom,76.32000000000001,1,Tuesday,False,False
489514,84032A,Charlie+lola pink hot water bottle,36,2009-12-01 11:21:00,2.55,15311.0,United Kingdom,91.8,1,Tuesday,False,False
489514,85042,Antique lily fairy lights,24,2009-12-01 11:21:00,4.25,15311.0,United Kingdom,102.0,1,Tuesday,False,False
489514,71477,Colour glass. star t-light holder,24,2009-12-01 11:21:00,2.75,15311.0,United Kingdom,66.0,1,Tuesday,False,False
489514,37449,Ceramic cake stand + hanging cakes,8,2009-12-01 11:21:00,8.5,15311.0,United Kingdom,68.0,1,Tuesday,False,False
489514,37446,Mini cake stand with hanging cakes,32,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,40.0,1,Tuesday,False,False
489514,21955,Union jack guns & roses  doormat,10,2009-12-01 11:21:00,5.95,15311.0,United Kingdom,59.5,1,Tuesday,False,False
489514,21258,Victorian sewing box large,8,2009-12-01 11:21:00,10.95,15311.0,United Kingdom,87.6,1,Tuesday,False,False
489514,20892,Set/3 tall glass candle holder pink,8,2009-12-01 11:21:00,3.95,15311.0,United Kingdom,31.6,1,Tuesday,False,False
489514,47591D,Pink fairy cake child's apron,50,2009-12-01 11:21:00,1.65,15311.0,United Kingdom,82.5,1,Tuesday,False,False
489514,21867,Pink union jack  luggage tag,1,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,1.25,1,Tuesday,False,False
489514,21041,Red spotty oven glove double,5,2009-12-01 11:21:00,2.95,15311.0,United Kingdom,14.75,1,Tuesday,False,False
489514,82551,Laundry 15c metal sign,2,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,2.5,1,Tuesday,False,False
489514,82567,"Airline lounge,metal sign",1,2009-12-01 11:21:00,2.1,15311.0,United Kingdom,2.1,1,Tuesday,False,False
489514,21161,Keep out boys door hanger,3,2009-12-01 11:21:00,1.45,15311.0,United Kingdom,4.35,1,Tuesday,False,False
489514,82613D,Metal sign cupcake single hook,2,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,2.5,1,Tuesday,False,False
489514,21179,No junk mail metal sign,2,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,2.5,1,Tuesday,False,False
489514,21865,Pink union jack  passport cover,3,2009-12-01 11:21:00,2.1,15311.0,United Kingdom,6.300000000000001,1,Tuesday,False,False
489514,72783,Black sil't squ candle plate,2,2009-12-01 11:21:00,2.1,15311.0,United Kingdom,4.2,1,Tuesday,False,False
489514,20719,Woodland charlotte bag,3,2009-12-01 11:21:00,0.85,15311.0,United Kingdom,2.55,1,Tuesday,False,False
489514,21869,Potting shed coffee mug,2,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,2.5,1,Tuesday,False,False
489514,21876,Pottering mug,2,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,2.5,1,Tuesday,False,False
489514,20754,Retro red spotty washing up gloves,3,2009-12-01 11:21:00,2.1,15311.0,United Kingdom,6.300000000000001,1,Tuesday,False,False
489514,84849B,Fairy soap soap holder,2,2009-12-01 11:21:00,1.69,15311.0,United Kingdom,3.38,1,Tuesday,False,False
489514,21864,Union jack flag passport cover,5,2009-12-01 11:21:00,2.1,15311.0,United Kingdom,10.5,1,Tuesday,False,False
489514,21470,Flower vine raffia food cover,2,2009-12-01 11:21:00,3.75,15311.0,United Kingdom,7.5,1,Tuesday,False,False
489514,20897,Vintage notebook paris days,2,2009-12-01 11:21:00,2.95,15311.0,United Kingdom,5.9,1,Tuesday,False,False
489514,44230,Square mirror curtain,1,2009-12-01 11:21:00,7.95,15311.0,United Kingdom,7.95,1,Tuesday,False,False
489514,37485,English rose tea set in gift box,2,2009-12-01 11:21:00,4.65,15311.0,United Kingdom,9.3,1,Tuesday,False,False
489514,84997A,Green 3 piece mini dots cutlery set,3,2009-12-01 11:21:00,3.75,15311.0,United Kingdom,11.25,1,Tuesday,False,False
489514,21245,Green  spotty plate,3,2009-12-01 11:21:00,1.69,15311.0,United Kingdom,5.07,1,Tuesday,False,False
489514,21241,Green spotty cup,3,2009-12-01 11:21:00,0.85,15311.0,United Kingdom,2.55,1,Tuesday,False,False
489517,21705,Bag 500g swirly marbles,1,2009-12-01 11:34:00,1.65,16329.0,United Kingdom,1.65,1,Tuesday,False,False
489517,21913,Vintage seaside jigsaw puzzles,1,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,3.75,1,Tuesday,False,False
489517,21912,Vintage snakes & ladders,1,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,3.75,1,Tuesday,False,False
489517,16207A,Pink strawberry handbag,2,2009-12-01 11:34:00,2.95,16329.0,United Kingdom,5.9,1,Tuesday,False,False
489517,21821,Glitter star garland with bells,1,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,3.75,1,Tuesday,False,False
489517,85123A,White hanging heart t-light holder,1,2009-12-01 11:34:00,2.95,16329.0,United Kingdom,2.95,1,Tuesday,False,False
489517,22319,Hairclips forties fabric assorted,12,2009-12-01 11:34:00,0.65,16329.0,United Kingdom,7.800000000000001,1,Tuesday,False,False
489517,22130,Party cone christmas decoration,6,2009-12-01 11:34:00,0.85,16329.0,United Kingdom,5.1,1,Tuesday,False,False
489517,21584,Retro spot small tube matches,20,2009-12-01 11:34:00,1.65,16329.0,United Kingdom,33.0,1,Tuesday,False,False
489517,20972,Pink cream felt craft trinket box,1,2009-12-01 11:34:00,1.25,16329.0,United Kingdom,1.25,1,Tuesday,False,False
489517,21791,Vintage heads and tails card game,6,2009-12-01 11:34:00,1.25,16329.0,United Kingdom,7.5,1,Tuesday,False,False
489517,21790,Vintage snap cards,4,2009-12-01 11:34:00,0.85,16329.0,United Kingdom,3.4,1,Tuesday,False,False
489517,21931,Jumbo storage bag suki,1,2009-12-01 11:34:00,1.95,16329.0,United Kingdom,1.95,1,Tuesday,False,False
489517,20711,Jumbo bag toys,1,2009-12-01 11:34:00,1.95,16329.0,United Kingdom,1.95,1,Tuesday,False,False
489517,47591A,Carousel des child's apron,1,2009-12-01 11:34:00,1.65,16329.0,United Kingdom,1.65,1,Tuesday,False,False
489517,84997B,Red 3 piece mini dots cutlery set,12,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,45.0,1,Tuesday,False,False
489517,84997A,Green 3 piece mini dots cutlery set,12,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,45.0,1,Tuesday,False,False
489517,21491,Set of three vintage gift wraps,1,2009-12-01 11:34:00,1.95,16329.0,United Kingdom,1.95,1,Tuesday,False,False
489517,22122,Set of 2 fancy font tea towels,12,2009-12-01 11:34:00,2.95,16329.0,United Kingdom,35.400000000000006,1,Tuesday,False,False
489517,20971,Pink blue felt craft trinket box,1,2009-12-01 11:34:00,1.25,16329.0,United Kingdom,1.25,1,Tuesday,False,False
489517,21252,Set of meadow  flower stickers,1,2009-12-01 11:34:00,2.95,16329.0,United Kingdom,2.95,1,Tuesday,False,False
489517,21837,Cross stitch alphabet cushion cover,2,2009-12-01 11:34:00,5.95,16329.0,United Kingdom,11.9,1,Tuesday,False,False
489517,84951A,S/4 pistachio lovebird coasters,1,2009-12-01 11:34:00,2.55,16329.0,United Kingdom,2.55,1,Tuesday,False,False
489517,22335,Heart decoration painted zinc,1,2009-12-01 11:34:00,0.65,16329.0,United Kingdom,0.65,1,Tuesday,False,False
489517,85129A,"White pearl beaded heart, small",1,2009-12-01 11:34:00,1.25,16329.0,United Kingdom,1.25,1,Tuesday,False,False
489517,84791,Gingham heart decoration,1,2009-12-01 11:34:00,2.95,16329.0,United Kingdom,2.95,1,Tuesday,False,False
489517,21244,Blue  spotty plate,4,2009-12-01 11:34:00,1.69,16329.0,United Kingdom,6.76,1,Tuesday,False,False
489517,20675,Blue spotty bowl,4,2009-12-01 11:34:00,1.25,16329.0,United Kingdom,5.0,1,Tuesday,False,False
489519,22086,Paper chain kit 50's christmas,12,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,35.400000000000006,1,Tuesday,False,False
489519,85123A,White hanging heart t-light holder,32,2009-12-01 11:37:00,2.55,17700.0,United Kingdom,81.6,1,Tuesday,False,False
489519,82616B,Frappucino scarf knitting kit,6,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,17.700000000000003,1,Tuesday,False,False
489519,22276,Wash bag vintage rose paisley,6,2009-12-01 11:37:00,2.55,17700.0,United Kingdom,15.299999999999999,1,Tuesday,False,False
489519,84912B,Green rose washbag,4,2009-12-01 11:37:00,3.75,17700.0,United Kingdom,15.0,1,Tuesday,False,False
489519,85014C,Blue/brown dots ruffled umbrella,3,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,17.85,1,Tuesday,False,False
489519,85014A,Black/blue dots ruffled umbrella,3,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,17.85,1,Tuesday,False,False
489519,85014B,Red/white dots ruffled umbrella,3,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,17.85,1,Tuesday,False,False
489519,85014D,Pink/brown dots ruffled umbrella,3,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,17.85,1,Tuesday,False,False
489519,21326,Aged glass silver t-light holder,12,2009-12-01 11:37:00,0.65,17700.0,United Kingdom,7.800000000000001,1,Tuesday,False,False
489519,84946,Antique silver tea glass etched,12,2009-12-01 11:37:00,1.25,17700.0,United Kingdom,15.0,1,Tuesday,False,False
489519,84949,Silver hanging t-light holder,6,2009-12-01 11:37:00,1.65,17700.0,United Kingdom,9.899999999999999,1,Tuesday,False,False
489519,21491,Set of three vintage gift wraps,6,2009-12-01 11:37:00,1.95,17700.0,United Kingdom,11.7,1,Tuesday,False,False
489519,21908,Chocolate this way metal sign,6,2009-12-01 11:37:00,2.1,17700.0,United Kingdom,12.600000000000001,1,Tuesday,False,False
489519,21181,Please one person  metal sign,6,2009-12-01 11:37:00,2.1,17700.0,United Kingdom,12.600000000000001,1,Tuesday,False,False
489519,82483,Wood 2 drawer cabinet white finish,3,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,17.85,1,Tuesday,False,False
489519,79323S,Silver cherry lights,4,2009-12-01 11:37:00,6.75,17700.0,United Kingdom,27.0,1,Tuesday,False,False
489519,21371,Mirrored wall art poppies,6,2009-12-01 11:37:00,2.55,17700.0,United Kingdom,15.299999999999999,1,Tuesday,False,False
489519,85152,Hand over the chocolate   sign,6,2009-12-01 11:37:00,2.1,17700.0,United Kingdom,12.600000000000001,1,Tuesday,False,False
489519,21133,Painted bird assorted christmas,12,2009-12-01 11:37:00,1.69,17700.0,United Kingdom,20.28,1,Tuesday,False,False
489519,20984,12 pencils tall tube posy,12,2009-12-01 11:37:00,0.85,17700.0,United Kingdom,10.2,1,Tuesday,False,False
489519,20982,12 pencils tall tube skulls,12,2009-12-01 11:37:00,0.85,17700.0,United Kingdom,10.2,1,Tuesday,False,False
489519,84971L,Large heart flowers hook,12,2009-12-01 11:37:00,1.25,17700.0,United Kingdom,15.0,1,Tuesday,False,False
489519,21912,Vintage snakes & ladders,8,2009-12-01 11:37:00,3.75,17700.0,United Kingdom,30.0,1,Tuesday,False,False
489519,90168,2 daisies hair comb,6,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,17.700000000000003,1,Tuesday,False,False
489519,84884A,Ant white wire heart spiral,5,2009-12-01 11:37:00,3.95,17700.0,United Kingdom,19.75,1,Tuesday,False,False
489519,79323W,White cherry lights,4,2009-12-01 11:37:00,6.75,17700.0,United Kingdom,27.0,1,Tuesday,False,False
489519,90013C,Green vintage earrings,4,2009-12-01 11:37:00,3.75,17700.0,United Kingdom,15.0,1,Tuesday,False,False
489519,90023,Filigree diamante earrings,2,2009-12-01 11:37:00,4.25,17700.0,United Kingdom,8.5,1,Tuesday,False,False
489519,90067A,Pink vintage victorian earrings,6,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,17.700000000000003,1,Tuesday,False,False
489519,90067B,Brown vintage victorian earrings,6,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,17.700000000000003,1,Tuesday,False,False
489519,90145,Silver hoop earrings with flower,2,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,11.9,1,Tuesday,False,False
489519,90000A,Raspberry ant copper flower necklac,2,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,11.9,1,Tuesday,False,False
489519,90024B,New baroque b'fly necklace red,2,2009-12-01 11:37:00,8.5,17700.0,United Kingdom,17.0,1,Tuesday,False,False
489519,90036D,"Flower glass garland neckl.36""black",3,2009-12-01 11:37:00,7.95,17700.0,United Kingdom,23.85,1,Tuesday,False,False
489519,90134,Old rose combo bead necklace,6,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,17.700000000000003,1,Tuesday,False,False
489519,90131,Pink/amethyst/gold necklace,2,2009-12-01 11:37:00,6.95,17700.0,United Kingdom,13.9,1,Tuesday,False,False
489519,90199C,5 strand glass necklace crystal,2,2009-12-01 11:37:00,6.35,17700.0,United Kingdom,12.7,1,Tuesday,False,False
489520,35751C,Purple current candle ring,12,2009-12-01 11:41:00,0.75,14911.0,Eire,9.0,1,Tuesday,False,False
489520,72739B,White chocolate scent candle,12,2009-12-01 11:41:00,1.25,14911.0,Eire,15.0,1,Tuesday,False,False
489520,22114,Hot water bottle tea and sympathy,8,2009-12-01 11:41:00,3.95,14911.0,Eire,31.6,1,Tuesday,False,False
489520,22212,Four hook  white lovebirds,6,2009-12-01 11:41:00,2.1,14911.0,Eire,12.600000000000001,1,Tuesday,False,False
489520,21523,Fancy font home sweet home doormat,2,2009-12-01 11:41:00,6.75,14911.0,Eire,13.5,1,Tuesday,False,False
489520,48187,Door mat new england,2,2009-12-01 11:41:00,6.75,14911.0,Eire,13.5,1,Tuesday,False,False
489520,48195,Door mat green paisley,2,2009-12-01 11:41:00,6.75,14911.0,Eire,13.5,1,Tuesday,False,False
489520,72741,Grand chocolatecandle,36,2009-12-01 11:41:00,1.45,14911.0,Eire,52.199999999999996,1,Tuesday,False,False
489520,85232D,Set/3 decoupage stacking tins,3,2009-12-01 11:41:00,4.95,14911.0,Eire,14.850000000000001,1,Tuesday,False,False
489520,20828,Glitter butterfly clips,6,2009-12-01 11:41:00,2.55,14911.0,Eire,15.299999999999999,1,Tuesday,False,False
489520,22080,Ribbon reel spots design,10,2009-12-01 11:41:00,1.65,14911.0,Eire,16.5,1,Tuesday,False,False
489520,22082,Ribbon reel stripes design,10,2009-12-01 11:41:00,1.65,14911.0,Eire,16.5,1,Tuesday,False,False
489520,21754,Home building block word,6,2009-12-01 11:41:00,5.95,14911.0,Eire,35.7,1,Tuesday,False,False
489520,21784,Shoe shine box,4,2009-12-01 11:41:00,9.95,14911.0,Eire,39.8,1,Tuesday,False,False
489520,21172,Party metal sign,12,2009-12-01 11:41:00,1.45,14911.0,Eire,17.4,1,Tuesday,False,False
489520,21181,Please one person  metal sign,6,2009-12-01 11:41:00,2.1,14911.0,Eire,12.600000000000001,1,Tuesday,False,False
489520,82600,No singing metal sign,12,2009-12-01 11:41:00,2.1,14911.0,Eire,25.200000000000003,1,Tuesday,False,False
489520,22282,12 egg house painted wood,4,2009-12-01 11:41:00,12.75,14911.0,Eire,51.0,1,Tuesday,False,False
489520,21842,Pink heart candy button calculator,54,2009-12-01 11:41:00,2.55,14911.0,Eire,137.7,1,Tuesday,False,False
489520,22089,Paper bunting vintage paisley,6,2009-12-01 11:41:00,2.95,14911.0,Eire,17.700000000000003,1,Tuesday,False,False
